Date,BitCoin,Ethereum,Microsoft_Close,Apple_Close,HP_Close,IBM_Close,Samsung_Close,Johnson.Johnson_Close,Pfizer_Close,Roche_Close,Merck_Close,EA_Close,NTDOY_Close,AMZN_Close,CAT_Close,FDX_Close,ORCL_Close,SAP_Close,SIEGY_Close,UPS_Close,WMT_Close,CAG_Close,GIS_Close,MKC_Close,BAC_Close,C_Close,GS_Close,HSBC_Close,JPM_Close,MS_Close
7/21/14,9572.69875,717.994,40.171135,86.429893,92.742851,157.297485,75.455261,88.983955,25.611408,28.168526,50.433464,38.419998,14.677081,359.76001,94.309608,146.914566,37.373177,76.419327,43.560673,43.560673,68.281929,20.791208,44.860832,64.200951,14.432328,46.668087,160.905884,38.319717,51.573704,29.634069
7/22/14,9228.8525,671.417,40.162186,87.14753,93.990227,159.967865,74.659317,90.038391,25.729553,28.843569,50.807365,38.419998,15.104569,360.839996,94.164146,147.821075,37.765499,76.899117,44.207779,44.207779,68.166306,20.770861,44.937229,63.98167,14.432328,46.904495,163.998077,38.702164,51.954487,29.961819
7/23/14,9029.47875,646.964,40.198009,89.420052,94.160316,159.58873,76.038971,89.792343,25.645163,28.891785,50.529106,36.040001,14.981075,358.140015,92.726791,147.232819,37.653404,77.425964,44.362534,44.362534,68.477615,21.08289,44.894783,63.406075,14.432328,47.45298,165.684738,38.852146,52.246704,30.362402
7/24/14,8949.87624,687.262,39.776955,89.272858,94.73539,160.915695,77.471649,89.801132,25.602968,29.046082,50.616066,36.84,14.743581,358.609985,89.869179,147.059235,37.802864,76.955566,44.700153,44.700153,67.908379,21.261957,44.937229,63.378666,14.525321,47.367867,165.159958,39.474567,52.397251,30.40793
7/25/14,9268.7175,693.961,39.866547,89.861679,94.605804,160.223358,76.569595,89.722069,25.476391,28.959291,50.5639,36.040001,14.81008,324.01001,89.706619,145.477753,37.672089,75.901894,43.944008,43.944008,67.570404,21.303083,44.818398,63.241634,14.497422,47.311131,164.354141,39.609543,52.255566,30.262257
7/28/14,9153.64125,618.484,39.391735,91.103737,94.136009,161.360733,77.206345,89.722069,25.400442,28.997864,50.407372,35.09,14.449091,320.410004,89.107712,144.195221,37.87759,75.713753,44.056557,44.056557,67.339134,21.207129,44.869335,62.812225,14.41373,46.999065,164.869476,40.239452,52.414959,30.107485
7/29/14,8807.515,683.127,39.320049,90.514915,93.285522,160.36348,78.002281,89.59024,25.088211,29.200377,50.937801,34.34,14.354092,320,89.569733,141.890472,37.952324,75.553802,43.968636,43.968636,67.098999,20.99464,44.563797,62.218353,14.264942,46.73428,164.485321,40.411934,51.927914,29.815273
7/30/14,9373.3025,667.432,39.042336,90.303284,92.742851,159.893707,77.312469,89.88903,24.909435,29.190733,50.503033,34.5,13.632113,322.51001,88.448921,144.031296,38.260567,75.553802,43.546604,43.546604,66.511963,20.912392,43.833942,61.560543,14.488124,47.282757,164.691467,40.674389,52.167015,30.445364
7/31/14,9191.82,634.939,38.66608,87.957153,86.068588,157.973312,74.765457,87.947136,24.432701,29.267881,49.337845,33.599998,13.138126,312.98999,86.198769,141.639755,37.728123,73.841599,43.441093,43.441093,65.444649,20.651926,42.560932,60.098728,14.181252,46.261238,161.983459,40.036976,51.068943,29.532181
8/1/14,8868.16124,602.142,38.397308,88.444794,85.436829,155.896347,76.198151,87.780174,24.568913,29.1,49.390011,33.709999,13.062127,307.059998,86.001984,141.514359,36.999538,72.825562,42.537243,42.537243,65.409065,20.830139,43.222893,60.637779,13.930174,45.495113,159.528458,39.654537,50.01516,28.85643
8/4/14,8333.81374,534.342,38.854206,87.947975,86.878593,156.300201,75.455261,88.008629,24.475264,28.84,49.616096,34.18,12.99563,313.649994,87.10569,143.520187,37.457241,72.562126,42.551308,42.551308,65.409065,20.99464,43.528423,60.930134,13.995266,45.722111,160.877762,40.269451,50.165703,29.06646
8/5/14,8188.71875,506.94,38.594391,87.515549,84.327141,154.206726,74.977715,87.709877,24.185818,28.84,48.720463,34.130001,12.786637,312.320007,86.840462,141.601181,37.326473,72.722076,41.967503,41.967503,65.231171,20.905537,43.180466,60.656048,13.948771,45.29649,158.750732,39.969482,49.64323,28.682926
8/6/14,7937.61,506.427,38.289806,87.368324,84.229942,154.181885,72.536819,88.491913,24.075146,28.68,48.633511,34.27,12.786637,313.890015,86.831902,140.280029,37.513287,72.486877,42.336781,42.336781,66.430862,21.097456,43.893349,61.587959,14.134753,45.532944,159.050552,39.849506,49.793777,28.819908
8/7/14,8030.57,517.333,38.728779,87.359085,82.561363,152.797333,72.908257,87.806534,23.870831,28.74,48.381336,33.310001,12.729638,311.450012,87.216911,140.810425,37.055588,72.044708,41.763519,41.763519,66.207047,21.111166,43.519932,61.222488,14.060361,45.457283,158.450882,39.594536,49.510406,28.637264
8/8/14,8160.4125,509.939,38.701908,87.59948,83.61438,154.72905,72.908257,88.817032,24.126226,28.34,49.172623,34.290001,12.68214,316.799988,88.363388,142.57515,37.307793,72.326942,42.203136,42.203136,66.851646,21.220835,44.105518,61.980824,14.134753,45.82616,161.41185,39.737022,49.891182,29.176041
8/11/14,7823.55875,435.394,38.701908,88.755272,83.136467,155.425491,72.059258,88.887314,24.049606,28.26,49.268272,35.07,12.767637,318.329987,89.407166,142.989777,37.289104,73.041931,42.530209,42.530209,66.57412,21.542986,44.504391,62.465042,14.153355,45.769409,161.599289,39.399574,49.873463,29.29476
8/12/14,6941.63875,413.486,38.98859,88.736786,81.986298,155.317688,70.202057,88.4216,23.904882,28.59,49.590004,35.549999,12.644141,319.320007,89.261719,143.134415,37.270428,72.524506,42.044876,42.044876,66.448776,21.542986,44.538338,62.474186,14.144053,45.8167,161.477478,39.752014,49.900036,29.230831
8/13/14,6824.49375,399.745,39.490276,89.911064,83.395111,155.823425,69.034668,89.396942,24.01556,28.459999,50.303024,36.41,12.710637,326.279999,89.971855,144.021606,37.58802,72.496284,42.660336,42.660336,66.278671,21.556698,44.597748,62.410221,14.181252,46.109909,161.514938,39.916996,50.227688,29.239962
8/14/14,6789.2675,409.585,39.660484,90.151459,80.434753,155.765411,70.148994,89.64296,24.458237,28.799999,51.111698,36.59,12.796136,333.209991,90.399651,144.301285,37.56934,72.515099,43.240631,43.240631,66.60099,21.844572,44.792946,62.812225,14.246346,46.469322,161.852295,40.711887,50.457916,29.37694
8/15/14,7125.53875,387.714,40.126343,90.595291,81.046387,155.350891,71.369423,88.896095,24.381615,28.629999,50.963875,36.139999,13.090628,333.630005,90.468071,143.414078,37.625389,71.80011,42.913551,42.913551,66.162285,21.782885,44.691109,62.647774,14.153355,46.081539,161.074554,40.359436,50.25425,29.422602
8/18/14,6766.5925,373.281,40.413033,91.686363,81.005646,156.992416,70.04287,90.240479,24.551884,28.299999,50.798672,36.669998,13.632113,334.529999,91.528976,145.053436,37.961662,72.703255,43.328556,43.328556,66.690506,21.85828,44.971161,63.10458,14.367235,46.828762,163.557632,40.449417,50.679314,29.778734
8/19/14,6769.48375,405.765,40.863766,92.953094,80.964859,157.581039,70.308182,90.468948,24.637012,28.08,51.224735,37.009998,13.470617,335.130005,91.802788,144.648422,38.680916,73.33358,43.518463,43.518463,67.039665,21.85828,45.174835,63.378666,14.367235,47.008465,163.004822,40.389431,50.971539,29.705687
8/20/14,7295.89,391.748,40.521202,92.990074,82.408318,157.605942,70.903084,90.688599,24.594448,28.120001,51.720383,37.560001,13.309124,335.779999,92.145004,145.255981,38.53146,72.816154,43.479778,43.479778,67.111313,21.947386,45.336086,63.378666,14.432328,47.103043,163.070404,40.344013,51.042385,29.714819
8/21/14,7182.12,383.916,40.764599,92.999329,81.584648,158.542801,71.498016,91.549721,24.534857,28.32,51.172573,37.759998,13.290122,332.910004,92.376007,145.178833,38.839714,73.342987,44.264061,44.264061,67.639534,22.036491,45.166359,63.780678,15.027478,48.304272,164.119873,40.245617,51.803947,30.162275
8/22/14,6986.835,396.412,40.701496,93.683578,81.454163,157.862915,70.84903,91.204704,24.619991,28.049999,51.450832,38.16,13.233125,331.589996,91.811333,144.127701,38.886417,72.656219,43.747066,43.747066,67.800682,21.830864,44.733543,63.10458,14.999578,48.171852,164.419739,40.351585,51.79509,30.564081
8/25/14,6861.325,443.373,40.719521,93.886971,82.48172,158.484756,71.930687,91.319717,24.611475,28.35,51.937759,37.619999,13.328121,334.019989,92.376007,144.445938,38.989162,73.822784,44.47155,44.47155,67.764862,22.009075,44.852352,63.442623,15.148368,48.833946,166.668579,40.828442,52.547791,31.23069
8/26/14,7866.36,450.538,40.575291,93.285942,83.142273,160.001938,71.281685,91.505493,24.866873,28.42,52.346455,37.560001,13.195127,341.829987,92.452995,143.954117,39.082573,74.142639,44.717739,44.717739,67.612663,21.844572,44.962673,63.716724,15.18556,49.30687,166.696686,40.55595,52.902012,31.413326
8/27/14,7863.255,463.19,40.449081,94.43251,83.884399,159.388412,70.632683,91.310875,25.105238,28.440001,52.416019,37.220001,13.157125,343.179993,92.872246,143.780518,38.895748,74.500145,44.67202,44.67202,67.908112,22.022787,45.200302,63.570541,15.064672,49.051487,167.129059,40.699764,52.76918,31.166782
8/28/14,7854.6375,523.52,40.458096,94.543472,84.055687,159.181152,69.875519,91.072014,25.011589,28.379999,52.172543,37.099998,13.024131,340.019989,92.957787,142.594437,38.55014,73.267723,44.049522,44.049522,67.952888,22.022787,45.140896,63.479183,14.887989,48.606945,166.978699,40.798168,52.388409,31.102852
8/29/14,8429.33124,521.724,40.953911,94.77462,85.67041,159.429871,70.037773,91.762016,25.020109,28.200001,52.2682,37.84,13.195127,339.040009,93.317123,142.60408,38.792999,73.314758,44.067108,44.067108,67.594749,22.070761,45.302155,63.671032,14.962379,48.852859,168.350998,40.919281,52.645199,31.331148
9/2/14,9023.7175,564.488,40.647408,95.51432,84.667328,158.816376,70.740852,91.434723,24.909435,28.200001,51.989941,38.009998,13.584614,342.380005,93.188797,145.034164,38.914433,73.888634,44.366047,44.366047,67.818581,22.009075,45.285172,63.524857,15.129766,49.146072,168.971359,40.36673,52.840023,31.550303
9/3/14,9028.2975,555.856,40.530216,91.482925,85.727501,159.13974,70.632683,91.788567,25.02862,28.1,52.589928,37.889999,13.461117,339,92.795235,146.297424,39.138622,73.126602,44.759937,44.759937,68.051353,22.221558,45.437935,63.451775,15.017836,49.401447,168.811523,40.934414,52.866581,31.559443
9/4/14,8597.3375,530.252,40.800655,90.724754,83.721313,158.086761,69.442848,91.859322,25.003078,28.02,52.242104,37.360001,13.442117,345.950012,93.103233,146.615677,38.811684,72.816154,44.770493,44.770493,68.54377,22.242123,45.387016,63.177677,15.027161,49.628452,169.262695,40.813313,52.875439,31.687284
9/5/14,8189.49125,521.624,41.386623,91.510666,84.732552,158.517883,69.55101,92.372406,25.241447,27.870001,53.198605,37.689999,13.451617,346.380005,92.863678,147.830719,38.55014,73.324173,44.907658,44.907658,69.394295,22.283247,45.675568,63.533989,14.943211,49.467659,168.952515,40.881435,53.052547,31.623362
9/8/14,8039.6025,591.096,41.891441,90.946655,83.052589,157.639099,71.389847,92.045113,25.02862,27.74,53.085567,38,13.204625,342.339996,92.324677,147.1548,37.961662,73.615807,44.408249,44.408249,68.516914,22.392914,45.412472,63.159397,15.251029,49.231197,169.290909,40.238052,53.034843,31.833389
9/9/14,7895.98875,701.269,42.152874,90.604546,82.073952,157.514725,71.443932,91.823952,24.883898,27.879999,52.659485,37.450001,13.043129,329.75,91.888321,145.802979,38.027046,73.01371,44.524307,44.524307,68.70491,22.269539,45.123924,62.730007,15.055144,48.483978,166.743683,40.23048,52.299839,30.965876
9/10/14,9260.70875,695.532,42.224979,93.387672,82.367554,158.79982,71.930687,92.876656,25.062674,27.92,52.833397,37.810001,13.309124,331.329987,90.630646,145.571182,38.027046,73.154839,44.506721,44.506721,68.499016,22.248976,45.174835,63.004082,15.260361,49.023117,169.065308,40.533237,52.441532,31.349413
9/11/14,9047.5125,716.613,42.369221,93.785255,83.892578,158.94902,72.633781,92.487427,25.224421,27.83,52.640694,38.040001,13.252123,330.519989,90.339737,147.280319,37.999027,73.041931,44.295708,44.295708,68.131943,22.276392,45.208797,62.976688,15.456243,49.401447,170.127472,40.177494,52.919716,31.71467
9/12/14,9433.47374,685.044,42.098778,93.99794,82.220757,158.584198,73.174591,92.513962,25.054157,27.57,52.158962,37.16,13.090628,331.190002,89.852058,148.477646,37.830883,72.844368,44.200748,44.200748,67.836472,22.166729,44.801418,62.355408,15.661457,49.543335,172.167099,40.396999,53.158817,31.970371
9/15/14,8980.19249,744.534,41.684109,93.970192,82.873177,159.023651,72.904175,92.637802,25.471298,27.68,52.13269,36.529999,13.071629,323.890015,89.715164,148.738312,37.980335,73.032524,44.264061,44.264061,67.872292,22.173578,45.132401,62.474186,15.614815,49.477123,172.928436,40.374294,53.079121,32.152996
9/16/14,9552.75875,813.011,42.152874,93.258224,84.84671,159.977066,72.363342,93.663963,25.581972,27.799999,52.544357,37.02,13.451617,327.76001,89.715164,149.33699,38.475407,72.769112,44.6474,44.6474,68.328888,22.187286,45.132401,62.775677,15.586829,49.524414,172.984802,40.586231,53.12339,32.061691
9/17/14,10735.88625,847.965,41.936523,93.923965,84.218788,159.844406,73.282761,93.93821,25.837368,27.639999,52.448017,36.41,13.214126,324,88.97081,154.213181,38.428703,71.988258,44.534859,44.534859,68.257278,21.940533,43.138035,62.10873,15.642799,49.552788,173.718002,40.563522,53.406761,32.472614
9/18/14,11246.7475,868.916,42.080761,94.118134,83.892578,160.632034,73.282761,94.964355,26.033165,27.879999,52.824638,37.25,13.366118,325,89.270287,153.460068,38.811684,72.769112,44.453968,44.453968,68.239357,22.948112,43.469009,62.574688,15.894648,50.754005,176.603577,40.979828,54.301151,32.993126
9/19/14,11558.475,848.463,42.83799,93.350693,82.465408,160.839279,73.445015,95.530518,25.879934,28.280001,52.9823,36.709999,13.233125,331.320007,87.70459,152.880692,37.177017,69.589294,43.609909,43.609909,68.794434,23.037218,43.519932,62.355408,15.810703,50.583755,175.015106,40.836014,54.115204,32.655251
9/22/14,11100.2925,860.857,42.423309,93.443146,80.100418,160.101471,74.959343,95.433212,25.692642,28.23,53.061127,36.610001,13.38512,324.5,86.327133,152.426895,36.971512,70.097313,43.237114,43.237114,68.319954,22.982384,43.070133,61.386959,15.885325,50.16758,174.15976,40.624073,53.938087,32.12561
9/23/14,10352.04625,888.402,41.97258,94.904076,80.377686,158.866104,75.446083,95.061668,25.581972,28.309999,52.798355,36.669998,13.271122,323.630005,85.548538,152.562057,36.270947,69.297646,42.575928,42.575928,67.684265,22.715065,42.781593,60.76569,15.903979,49.978416,173.971741,40.351585,53.964645,31.979507
9/24/14,10903.01875,876.038,42.441345,94.081146,81.454163,159.438156,72.633781,96.10553,25.803314,28.07,52.868435,36.869999,13.100128,328.209991,86.583794,153.826965,36.82206,69.514023,42.618134,42.618134,69.009315,22.961821,42.815533,61.249924,16.025242,50.375664,176.528366,40.351585,54.575684,31.94297
9/25/14,10272.9025,856.866,41.503811,90.493599,79.651863,156.702225,69.875519,94.743202,25.522375,28.09,52.237793,35.82,13.062127,321.929993,85.137894,151.750977,36.205555,68.074646,41.752968,41.752968,68.149857,22.516293,42.535465,60.409367,15.717424,49.146072,173.031845,39.920139,53.265083,31.248953
9/26/14,9627.71625,844.86,41.837353,93.156509,80.736519,157.572769,71.2276,94.743202,25.301037,27.629999,52.018818,35.959999,13.109629,323.209991,85.882217,154.280792,36.383038,68.817856,42.1539,42.1539,68.481079,22.783609,42.671257,60.656048,15.885325,49.647369,173.999939,40.169926,53.628143,31.641626
9/29/14,9809.72125,860.26,41.864391,92.564751,80.573418,157.224564,71.173515,94.247818,25.343605,27.719999,52.036335,35.779999,12.919633,321.820007,85.411659,156.598129,35.906651,68.159302,41.767036,41.767036,68.114021,22.605398,42.968304,61.012367,15.866672,49.231197,172.787445,39.026974,53.424469,31.504648
9/30/14,10727.9525,884.42,41.792278,93.156509,79.81498,157.382065,70.308182,94.29203,25.173344,28.059999,51.922474,35.610001,12.910133,322.440002,84.727188,155.893311,35.757195,67.886475,41.87606,41.87606,68.463196,22.646521,42.815533,61.122002,15.903979,49.013649,172.543076,38.512264,53.344776,31.568571
10/1/14,10928.02,953.288,41.377613,91.704857,77.131912,155.176743,69.767357,92.266273,24.815786,28.200001,51.423229,35.139999,12.663141,317.459991,83.512291,152.697205,35.579716,67.03978,41.218391,41.218391,68.149857,22.673937,42.416664,59.943417,15.689439,48.332645,169.845459,37.974846,52.928589,31.011526
10/2/14,11416.03875,933.128,41.251396,92.370575,74.220505,154.961197,67.604027,91.868164,24.739172,28.32,51.545841,35.59,12.473145,318.410004,83.341171,153.55661,35.747845,67.180893,40.852638,40.852638,68.248337,22.461458,42.552452,61.670181,15.745405,48.474525,171.894531,37.679642,52.456078,31.303751
10/3/14,10537.00625,958.569,41.548889,92.111702,73.755646,156.420364,68.685684,93.000496,24.875385,27.950001,52.465527,35.950001,12.454145,322.73999,83.324066,157.138916,36.326988,66.870438,40.638107,40.638107,69.224197,22.845295,42.832508,62.602074,16.127846,49.486576,176.772827,38.156506,53.757683,32.006901
10/6/14,10110.83875,937.988,41.548889,92.111702,73.861679,156.727081,68.46936,92.76165,24.832815,27.93,52.185238,36,12.625141,322.200012,83.845947,153.759354,36.617466,67.086815,39.776455,39.776455,69.251053,23.092052,42.934345,62.291451,16.127846,49.448738,176.21817,38.436569,53.650696,31.95211
10/7/14,9659.2875,852.05,41.044056,91.307266,72.336632,153.966324,68.361183,90.576622,24.509315,28.440001,51.204243,34.919998,12.454145,316.980011,81.022583,150.688797,36.036522,66.24012,38.767101,38.767101,69.206291,22.817881,42.586395,61.542267,15.745405,48.493443,172.759247,38.186787,52.839428,31.066322
10/8/14,8693.2525,852.951,42.170902,93.202759,72.915665,156.992416,68.198944,92.805878,25.011589,28.139999,52.710773,35.279999,12.577642,322.700012,82.690948,154.734634,36.561234,65.111183,39.305187,39.305187,70.047844,23.208576,42.911545,62.718178,15.969276,49.694664,175.428635,38.92857,53.846828,31.504648
10/9/14,8766.8525,847.771,41.332531,93.406174,69.612808,154.554916,67.604027,90.302383,24.679577,27.540001,51.86116,35.009998,12.31165,315.369995,79.995895,151.123337,36.298885,64.838364,38.362652,38.362652,69.707649,23.201715,42.689075,62.212914,15.474897,48.370483,170.381226,38.005123,52.670044,30.408833
10/10/14,8478.92499,818.451,39.691845,93.138023,68.397682,154.148682,67.820358,89.550461,24.798761,27.620001,51.379421,34.529999,12.159656,311.390015,79.679329,149.42392,35.699207,64.706642,36.892574,36.892574,70.092644,22.961821,42.620628,62.121037,15.37229,47.396263,169.544662,37.664513,52.170795,30.080091
10/13/14,8086.7725,819.749,39.349293,92.287369,64.369011,152.150635,68.198944,87.683899,24.236895,27.389999,49.172195,33.23,12.055158,306.450012,78.438751,146.054016,35.821018,64.208046,37.353294,37.353294,69.439056,22.721924,42.167118,61.689262,15.297666,47.197628,168.031387,38.179207,51.849861,29.9979
10/14/14,7987.28125,748.825,39.42141,91.307266,63.912319,152.382828,66.792778,85.817352,24.228382,27.200001,49.338615,32.740002,12.188153,308.309998,79.397011,148.429352,36.036522,64.54673,37.525623,37.525623,69.815079,23.016653,42.372482,61.992439,15.409602,48.682613,167.965637,38.103512,51.698303,30.144007
10/15/14,7270.5075,597.362,38.961666,90.188454,67.19886,150.683197,67.44178,86.878899,23.998529,27.139999,47.937195,33.380001,12.140656,305.970001,79.217331,148.525909,35.886608,64.010475,37.413078,37.413078,67.326172,23.044069,42.021648,61.046177,14.700687,46.989548,166.593323,37.573673,49.505199,29.778734
10/16/14,6332.37,834.563,38.528957,89.004921,70.615883,149.099701,66.414185,85.613892,23.581385,26.809999,46.798538,32.619999,11.96016,302.859985,80.381142,146.700958,35.193241,62.514633,37.103588,37.103588,66.09066,22.817881,41.807732,60.779774,14.999178,47.055771,162.213211,37.513123,49.104023,29.705687
10/17/14,8136.39,952.92,39.331261,90.308647,69.058258,150.931931,66.089699,87.312355,23.692059,27.379999,47.315323,34.279999,12.03616,303.640015,81.941521,150.746735,35.4837,64.904213,37.687401,37.687401,66.341347,23.064632,42.175671,61.643333,15.120439,47.358421,166.283096,37.989983,50.102509,30.335775
10/20/14,8715.59499,1143.47,39.736931,92.241142,71.33358,140.195511,66.522362,87.754669,23.777187,27,47.341602,34.93,12.140656,306.209991,81.06218,150.505356,35.418114,61.790241,37.571342,37.571342,67.272461,23.489601,42.714745,62.415028,15.16708,47.793514,167.157242,37.861309,50.485855,30.427099
10/21/14,9970.30875,1066.72,40.458096,94.746887,73.739334,135.328857,67.171364,88.780853,24.075146,26.65,48.287552,35.689999,12.30215,315.329987,82.66568,154.377365,35.933453,62.157143,38.464638,38.464638,68.06031,23.331949,43.176804,62.561996,15.484223,48.493443,169.35672,38.179207,51.64481,31.102852
10/22/14,9914.4725,1160.35,40.00737,95.227699,70.093971,134.134995,66.738708,89.541626,24.092175,26.610001,48.620392,35.049999,12.359149,312.970001,81.527733,153.0159,35.268192,60.341446,37.761257,37.761257,68.069275,23.414204,43.296597,62.727383,15.297666,47.954304,166.207947,38.072182,51.216892,30.527548
10/23/14,10917.15125,1222.23,40.584309,96.929016,72.263252,134.458328,66.306038,90.788925,24.34757,26.6,49.601383,36.240002,12.368649,313.179993,85.579521,156.907166,35.821018,62.241821,38.549042,38.549042,68.26622,23.318241,43.219585,62.681438,15.484223,48.625858,169.243896,38.569115,51.760708,31.011526
10/24/14,11412.79375,1147.66,41.584953,97.289619,70.933968,134.375427,64.575363,91.231232,24.781738,26.389999,50.459755,36.349998,12.083657,287.059998,85.726082,158.2397,36.289509,61.790241,38.454086,38.454086,68.382622,23.441624,43.664524,63.4072,15.596157,48.994736,172.336288,38.729656,52.366932,31.340275
10/27/14,11524.345,1088.43,41.386623,97.187912,67.101021,134.201355,64.304947,92.06279,24.713633,26.58,49.443726,36.869999,12.264152,289.970001,84.950211,159.533554,36.008419,61.536232,38.415405,38.415405,68.570625,23.345657,43.775764,63.535816,15.474897,48.796112,172.862656,38.423859,52.277775,31.011526
10/28/14,11629.375,970.868,41.909466,98.695061,69.947144,135.63562,65.440697,92.699715,24.764709,26.52,48.918186,37.48,12.254652,295.589996,87.208885,162.41098,36.214554,63.013256,39.111755,39.111755,68.355774,23.523872,43.964012,64.096184,15.670785,49.600082,175.127899,38.767879,53.160362,31.376799
10/29/14,10830.9275,996.166,42.026661,99.249817,69.88192,135.519547,64.953957,93.380898,25.105238,26.51,49.224747,38.91,13.109629,294.119995,86.372643,160.064651,36.148956,62.251221,38.826885,38.826885,68.391563,23.227219,43.553303,63.682796,15.84801,49.798702,174.902298,38.75259,52.857258,31.495861
10/30/14,10872.9025,1069.17,41.512829,98.916977,69.164268,136.257416,64.467178,94.69014,25.403196,26.440001,50.196983,39.849998,12.29265,299.070007,86.346809,159.601166,36.074005,62.392338,38.862057,38.862057,68.445282,23.476303,44.023907,64.178886,15.885325,50.281178,175.738831,38.569115,52.946411,31.614922
10/31/14,11508.62,1126.83,42.324146,99.860077,70.803474,136.298859,64.953957,95.344749,25.496843,26.639999,50.748779,40.970001,12.986131,305.459991,87.424408,161.638565,36.589348,64.095146,39.649849,39.649849,68.284119,23.766901,44.460293,64.968948,16.00659,50.640671,178.577423,39.004875,53.918144,32.008732
11/3/14,11137.36875,1004.16,42.765865,101.154572,68.740196,136.265701,64.899864,95.061668,25.701159,26.389999,51.607147,40.959999,13.100128,305.720001,86.398521,161.445389,36.533134,63.191994,39.178577,39.178577,68.293091,23.83609,45.059273,65.345604,16.10919,50.583912,179.366928,38.301525,54.274746,31.788935
11/4/14,11340.65,987.103,42.883072,100.414879,65.804329,134.848038,65.224365,96.087837,25.777779,26.530001,52.001301,40.639999,12.796136,302.809998,85.010559,161.213684,36.664307,62.956799,38.855022,38.855022,69.170471,23.766901,45.230392,65.786575,16.053225,50.319012,178.840607,38.347401,53.7131,31.743141
11/5/14,10870.16875,1244.83,43.144485,100.655266,68.715744,134.159882,66.306038,96.264778,25.794952,27.09,52.176479,40.73,12.805634,296.519989,85.700226,163.588989,36.814224,63.239037,38.925358,38.925358,69.564392,23.780745,45.495651,66.696075,16.174486,51.104218,178.436432,38.607342,54.515465,31.962952
11/6/14,12915.11625,1345.07,43.90173,100.94313,69.906403,134.777588,65.440697,96.432838,25.794952,27.09,51.904961,40.799999,12.606144,296.640015,86.993362,165.790527,37.301464,63.493046,39.04845,39.04845,69.662895,24.043661,45.581219,66.944099,16.193144,51.07584,179.526749,38.500305,54.586769,32.33844
11/7/14,13519.92625,1358.78,43.883701,101.23101,70.70562,135.286774,65.440697,95.716301,25.691902,27.77,51.975029,40.939999,12.473145,299.859985,87.726128,165.327087,37.423264,62.890953,38.52795,38.52795,70.522362,23.953716,43.946896,66.84304,16.193144,50.848785,179.254181,38.293896,54.800739,32.658978
11/10/14,13633.36375,1149.06,44.073002,101.063866,70.46096,136.472122,64.250862,96.264778,25.932335,27.43,51.510807,41.259998,12.492146,305.109985,88.114059,165.829132,37.901131,63.295486,38.661591,38.661591,71.122223,23.891441,43.527626,67.091087,16.202469,50.981232,180.278717,38.50795,55.210831,32.86047
11/11/14,13269.5975,1405.21,44.054977,101.87178,70.142906,136.313507,62.790615,96.344368,26.035379,27.469999,52.001301,41.139999,12.729638,312.01001,88.389946,166.408508,37.919876,63.333118,39.073071,39.073071,70.737244,23.663115,43.61319,67.265648,16.155832,50.905552,180.353912,38.660851,54.711586,32.778042
11/12/14,14122.825,1219.73,43.973846,103.311195,70.338158,135.161545,62.195698,96.202827,26.121248,27.34,51.948757,41.200001,12.872134,311.51001,88.786514,165.8871,37.610661,62.514633,38.563118,38.563118,70.907341,23.974474,43.60463,67.274841,16.127846,50.536602,178.755997,38.393284,53.98946,32.942902
11/13/14,15242.93625,1261.41,44.722069,104.769142,65.594681,135.887772,62.520195,96.485924,26.121248,27.25,52.150211,41.450001,12.834134,316.480011,87.165794,165.665009,38.15411,62.683975,38.612354,38.612354,74.255753,24.029825,43.638859,67.302399,16.062553,50.555531,178.812408,38.33976,53.695267,32.823833
11/14/14,15632.41125,1086.05,44.695026,106.032097,64.953453,137.031403,64.088615,95.680901,26.052553,27.629999,51.738537,41.470001,13.081129,327.820007,87.364044,165.65535,38.266552,62.91917,38.978111,38.978111,74.273651,24.029825,43.48484,66.64093,15.987926,50.49876,178.568024,38.431503,53.739845,32.686455
11/17/14,14953.8525,947.321,44.586849,105.855652,64.328659,137.031403,64.629456,95.804756,26.035379,27.59,52.080139,41.400002,12.900633,323.049988,87.674408,165.42363,38.566383,63.521267,38.971077,38.971077,74.819786,24.182049,43.938335,66.613373,15.941288,50.678509,178.521057,38.263306,53.829002,32.604034
11/18/14,15104.45,884.858,44.214912,107.230049,64.040924,135.136505,64.034523,96.273605,26.267225,27.809999,52.456757,42.869999,13.204625,324.929993,87.967537,166.0802,38.660088,64.537308,40.233654,40.233654,75.016754,24.666376,44.143688,66.604179,15.987926,50.905552,178.248428,38.179211,53.962711,32.484974
11/19/14,14881.545,865.012,43.743187,106.487114,64.098465,134.752502,62.520195,96.211678,26.138422,28.120001,52.237793,43.450001,12.948132,326.540009,87.329559,165.77121,38.341518,64.650208,40.296959,40.296959,76.091103,24.611027,44.426075,66.879807,15.91331,50.763653,177.8255,38.026314,54.025131,32.494133
11/20/14,13337.62125,761.079,44.178627,108.010109,66.063271,134.093079,61.708958,95.698601,26.138422,28.32,52.010063,43.150002,12.938631,330.540009,88.010605,166.562973,38.341518,64.556129,40.138699,40.138699,75.724022,24.590265,44.186481,66.466377,15.857339,50.631207,178.351837,37.559967,53.597202,32.411697
